video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
tii8_Y_P62g,[SUB] 랄랄 무당 콘텐츠 찍다 엄마에게 혼난 썰😇 | 대세갑이주🏠 | EP12 | 랄랄 가비,2023-10-08T10:00:44Z,UCoC-ZGuPCvJJrbcz9eMW8zw,가비 걸 GABEE GIRL,Entertainment,231010,"['가비', 'gabee', '라치카', 'lachica', '대세갑이주', '라디오스타 가비', '랄라', '라라', '랄랄ㄹ', 'ㄹㄹ', 'ralral', 'ralralasmr', '랄랄에이에스엠알', '랄랄기싸움', '랄랄ktx', '랄랄큐영', '랄랄보리', '보리큐영', '랄랄asmr', '스우파', '스우파2', '스트릿우먼파이터', '스걸파']",144291,2792,0,152,https://i.ytimg.com/vi/tii8_Y_P62g/default.jpg,False,False,"#대세갑이주 #가비 #랄랄🔥예능 대세가 되기 위한 가비의 열두 번째 처방🔥“Gabee Girl 돈 쉽게 벌고 있었네??😡”“안아준다며!!!!”“워싱시#*@#$%^&*”쉴 틈을 안 주는 그녀.. 😇촬영하다 엄마에게 혼난 썰부터,반전 매력의 소유자 랄랄의 치명적인 애교까지“촬영 접어!! 그냥 복분자나 마시자!!”⭐️⭐️랄랄&가비의 ‘워싱시(?)’ 댄스 릴스가 있으니 끝까지 시청해주세요⭐️⭐️━━━━━━━━━━━━━━━━━━━━━━💚올리브영에서 10월 한달간💚일리윤 워터폼 기획세트(30ml추가증정) 21,000원 → 16,800원https://abit.ly/gabi💙일리윤 워터폼 구독자 이벤트 진행💙1) 경품 : 일리윤 세라마이드 더마 6.0 클렌징워터 폼 250ml2) 참여 기간 : 10월 8일 ~ 10월 15일3) 참여 방법 : https://naver.me/xY90pLrx댓글로 워터폼에 대한 기대감작성과 함께,이벤트 링크에 개인정보 기입이면 끝!4) 당첨자 발표 : 10월 16일 고정 댓글로 발표 -20인 선정━━━━━━━━━━━━━━━━━━━━━━※오타가 있어 정정합니다. 너그러이 양해 부탁드립니다!✔️게 되게 → 되게, ‘올영알바생’ 가비[대세갑이주]10월 15일(일) 저녁 7시 EP13 공개❤️이제 곧 대세는 가비쥬? ⭐️구독&알림 설정 필수이쥬? 👀━━━━━━━━━━━━━━━━━━━━━━ 대세가 되기 위한 가비의 긴급 처방💊 프로젝트✔️ 광고문의: contact@grigoent.co.kr✔️ 제작: 댄스트럭트, 그리고엔터테인먼트━━━━━━━━━━━━━━━━━━━━━━"
obP5Wz5-850,Hee Chan Hwang nets again! | Wolves 1-1 Aston Villa | Highlights,2023-10-08T21:18:57Z,UCQ7Lqg5Czh5djGK6iOG53KQ,Wolves,Sports,231010,"['wolves', 'wolverhampton wanderers', 'wolverhampton wanderers fc', 'wwfc', 'official wolves', 'officialwolves', 'football', 'soccer', 'wolverhampton', 'bruno lage', 'raul jimenez', 'wolves highlights', 'wolves training', 'ruben neves', 'adama traore', 'joao moutinho', 'premier league', 'julen lopetegui', 'diego costa', 'pablo sarabia', 'joao gomes', 'matheus nunes', 'hee chan hwang', 'hwang hee-chan', 'nelson semedo', 'hugo bueno', 'rayan ait-nouri', 'mario lemina', 'craig dawson', 'matheus cunha', 'cunha']",460236,4968,0,458,https://i.ytimg.com/vi/obP5Wz5-850/default.jpg,False,False,"Hee Chan Hwang earned Wolves a deserved point as a lively second half to the West Midlands derby with Aston Villa concluded in a draw, despite the Old Gold finishing the game with ten men."
fpk6itC2Pq0,skibidi toilet 65,2023-10-07T06:00:08Z,UCsSsgPaZ2GSmO6il8Cb5iGA,DaFuq!?Boom!,Entertainment,231010,"['skibidi meme', 'sfm animation', 'funny animation', 'gmod animation', 'skibidi toilet vs cameramen', 'titan cameraman', 'skibidi toilet', 'scientist skibidi', 'gman toilet', 'titan speakerman']",39614112,1473860,0,251131,https://i.ytimg.com/vi/fpk6itC2Pq0/default.jpg,False,False,"bosses battleskibidi dop dop dop yes yesfull-screen version(if you're author of certain assets in video and I didn't credit you properly, please contact me)Contact me:instagram.com/dafuqboomtvblugrayguy@gmail.com"
GZYKAMEenE8,이별 후의 감정을 담담하게 풀어낸 소유(SOYOU)X이창섭(LEE CHANG SUB)의♬ '뻔한 이별'｜비긴어게인 오픈마이크,2023-10-09T09:00:09Z,UC8WoHUeN-eLynnLKGkwajYQ,Beginagain 비긴어게인,Entertainment,231010,"['비긴어게인', '비긴어게인오픈마이크', '오픈마이크', '소유', 'soyou', '이창섭', 'leechangsub', 'beginagain', 'openmic', '뻔한이별', '소유뻔한이별', '이창섭뻔한이별', '소유이창섭', '버스킹', '노래', '플레이리스트', '노래추천', '음악', 'k-pop', '뮤직', 'music', '발라드', '알앤비', 'r&b', '대중음악']",72622,3559,0,277,https://i.ytimg.com/vi/GZYKAMEenE8/default.jpg,False,False,이별 후의 감정을 담담하게 풀어낸 소유(SOYOU)X이창섭(LEE CHANG SUB)의♬ '뻔한 이별'#BeginAgain #OpenMic #오픈마이크 #뻔한이별#소유 #SOYOU #이창섭 #LEECHANGSUB비긴어게인 구독하기 ▶ https://bit.ly/35Uzq4q#티빙에서스트리밍 ▶️ https://tving.onelink.me/xHqC/1vihef6r
_u0k39K32wU,"손흥민의 압도적 존재감, 그저 행복한 아시안게임 멤버들",2023-10-09T13:32:23Z,UC93HCsxW7bPLHdPfrHX8c-A,스포츠니어스,Sports,231010,"['k리그', '스포츠니어스', '조축개축', '월드컵', '국가대표', '국대', '프로축구', '스포츠지니어스', '이적설', '이적시장', 'k-리그']",314126,4426,0,526,https://i.ytimg.com/vi/_u0k39K32wU/default.jpg,False,False,"영상 제보는 jebo@sports-g.comA급갤러 멤버십 가입하고 스포츠니어스와 함께 하기!https://www.youtube.com/channel/UC93HCsxW7bPLHdPfrHX8c-A/join카카오톡 채널 추가하고 방송 알림 등 각종 소식을 편하게 받아 보세요!http://pf.kakao.com/_lnWqd#국가대표 #손흥민 #이강인차원이 다른 뉴스, 스포츠니어스홈페이지 - https://www.sports-g.com/페이스북 -  https://www.facebook.com/sportsgcom/인스타그램 - https://www.instagram.com/sportsgkorea/네이버TV - https://tv.naver.com/sportsg"
qkkZ3_e8ZjA,[한글자막] 정찬성에게 그만하고 뭐 할 건지 묻다,2023-10-09T09:00:09Z,UCGX5sP4ehBkihHwt5bs5wvg,피식대학Psick Univ,Comedy,231010,['[none]'],1062470,20340,0,1307,https://i.ytimg.com/vi/qkkZ3_e8ZjA/default.jpg,False,False,#피식대학 #피식쇼 #정찬성피식쇼 한글판 진행자들의 사회 관계망 서비스 계정을 따라오시는 건 어떨까요?- 이용주 : https://www.instagram.com/denver_yongju/- 정재형 : https://www.instagram.com/hell773h/- 김민수 : https://www.instagram.com/mukgostudent/- 피식대학 공식 계정 : https://www.instagram.com/psickuniv/
Vba3krssX2k,[뉴스모아] 이스라엘 막대한 대가 치르게 할 것…밤샘 보복 공습 / YTN,2023-10-09T03:34:31Z,UChlgI3UHCOnwUGzWzbJ3H5w, YTN,News & Politics,231010,"['source:영상', 'type:방송', 'genre:기타', 'format:기타']",851066,6580,0,2211,https://i.ytimg.com/vi/Vba3krssX2k/default.jpg,False,False,"00:01 이스라엘-하마스 이틀째 교전…사상자 5천명 넘어 (이상순 기자)02:25 하마스, 이스라엘 벤구리온 공항 겨냥 로켓 발사 (최영주 기자)03:04 美, 항모전단 전진배치·전투기 증강...신속한 군사 지원 착수 (최영주 기자)08:25 주이스라엘 대사 철수 방안 등 안전 대책 강구 중 (윤웅성 기자)09:05 국제 유가, 이스라엘·하마스 충돌에 4% 급등 (최영주 기자)제작 : 박해진 #이스라엘하마스 #교전▶ 기사 원문 : https://www.ytn.co.kr/replay/view.php?idx=237&key=202310091217488219▶ 제보 하기 : https://mj.ytn.co.kr/mj/mj_write.php▣ YTN 유튜브 채널 구독 : http://goo.gl/Ytb5SZⓒ YTN 무단 전재, 재배포금지 및 AI 데이터 활용 금지"
IeUDEew2W6Q,NCT 127 _ Fact Check (불가사의; 不可思議) | 1theKILLPO | 원더킬포 | 킬포인트 | 퍼포먼스 | Performance | 4K,2023-10-09T12:00:27Z,UCqq-ovGE01ErlXakPihhKDA,1theK Originals - 원더케이 오리지널,Entertainment,231010,"['nct 127', 'fack check', '팩트체크', '엔시티 127', '태일', '태용', '유타', '쟈니', '재현', '마크', '정우', '해찬', '도영', 'nct 127 신곡', 'nct 127 컴백', 'nct 127 음악', 'nct 127 퍼포먼스']",766361,73879,0,2268,https://i.ytimg.com/vi/IeUDEew2W6Q/default.jpg,False,False,"NCT 127 _ Fact Check (불가사의; 不可思議) | 1theKILLPO | 원더킬포 | 킬포인트 | 퍼포먼스 | Performance | 4K#NCT127#FactCheck_불가사의_不可思議#1theKILLPO#New1theKOriginal#1theK#원더케이#원더케이오리지널[1theKILLPO] NCT 127 _ Fact Check (불가사의; 不可思議)The killing part you picked is ⚡Check That dance⚡(0:41, 2:34) ! 📌If this video hits 3 million views, we’ll release 1theKILLPO Eye Contact! 00:00 NCT 127 _ Fact Check00:41 ⚡ Kill Point - Check That dance01:03 NCT 127 _ Fact Check02:02 🔥 ignition point dance 02:34 ⚡ Kill Point -  Check That dance03:07 NCT 127 _ Fact CheckK-POP Wonderland, 1theKK-POP의 모든 즐거움이 여기에,다양한 원더케이 오리지널 컨텐츠를 만나보세요!K-POP Wonderland, 1theKAll the joys of K-pop here!1theK has a wide variety of Original Content▶1theK YouTube https://www.youtube.com/1theK▶1theK Originals YouTube  https://www.youtube.com/1theKOriginals▶1theK Live YouTube https://www.youtube.com/@1theKLive▶1theK Facebook  http://www.facebook.com/1theK▶1theK Twitter https://twitter.com/1theK▶1theK TikTok  https://vt.tiktok.com/2mSMBS▶1theK Live Instagram https://www.instagram.com/1thek_live/"
K73oBIyLP_k,이강인 아시안게임 금메달 🇰🇷🥇 현지 반응..음바페 댓글 실화?!,2023-10-09T12:58:06Z,UCgQo0Aovff6pyuU7pY70vgA,파비생제르망,Sports,231010,['[none]'],267117,10915,0,756,https://i.ytimg.com/vi/K73oBIyLP_k/default.jpg,False,False,"#파비생제르망 #이강인  #아시안게임지난 10월 7일 대한민국 국가대표팀이 축구 금메달을 땄습니다 🥳이강인 선수의 군면제 확정되었는데파리생제르맹 팬들의 반응을 살펴보았습니다▶︎ 촬영 :  파비앙▶︎ 기획 : 파비앙▶︎ 편집 : 문성민▶︎ 인스타 : https://www.instagram.com/psgkorea/https://www.instagram.com/frenchmonster7/  ▶︎ 방송 섭외, 문의 : frenchmonster7@naver.com"
7hp_6I42x64,여사친과 여동생들,2023-10-08T06:00:02Z,UCYn09ySlShmzBtYwl1OgOsA,CheezeFilm,Entertainment,231010,"['webdrama', 'drama', 'kdrama', 'highteen', 'school', 'romance', 'movie', 'kmovie', 'kpop', '드라마', '영화', '고등학교', '고딩', '절친', '친구', 'friend', 'マブダチ', '女子高生', 'ユリ', 'jk', '남사친', '여사친', '남친', '여친', '高校生', '百合', 'highschool', 'queer', 'lgbt', 'teenager', '사이다', '참교육']",644752,9608,0,585,https://i.ytimg.com/vi/7hp_6I42x64/default.jpg,False,False,#여동사친즈 #세금 #상속세 #마포구 #매매 #부동산 #웹드라마
FaXHeiVAfjk,금메달 축하해 대표팀 소집기 시즌1 (Feat. 햄버거 먹자) | 10월 친선 EP.1,2023-10-09T11:18:16Z,UCpjOmwiy88a9EV3Rv8ukJgw,KFATV_대한민국 축구 국가대표팀,Sports,231010,"['축구', '대한축구협회', '축구국가대표팀', '남자축구대표팀', '여자축구대표팀', '벤투', '벤투호', '김학범', '학범슨', '콜린벨', '콜린벨호', '손흥민', '이강인', '황의조', '김민재', '황인범', '김문환', '이용', '홍철', '박지수', '정우영', '기성용', '황희찬', '권창훈', '이재성', '김신욱', '송민규', '엄원상', '조현우', '김승규', '구성윤', '김영권', '권경원', '송범근', '이민아', '장슬기', '이금민', '이승우', '도쿄올림픽', '카타르월드컵', '박지성', '이영표', '김병지', '이천수', '안정환', 'kbs', 'sbs', 'mbc', 'sports', 'son', '지소연', '스포츠', '한국축구', '슛포러브', '인캠', '인사이드캠', '국가대표', '월드컵', '카타르', 'fifa', 'worldcup', '브라질', '아르헨티나', 'afc', 'soccer', 'son heung-min', 'lee kang-in', 'hwang hee-chan', 'kfa', 'tottenham', 'challenge', 'recommendation', 'football', 'germany', 'brazil', 'argentina', 'france', 'ghana', 'england', 'uruguay', 'portugal', '러시아월드컵', '역대월드컵', '메시', '호날두', 'cho guesung', 'kim minjae']",597897,10343,0,1097,https://i.ytimg.com/vi/FaXHeiVAfjk/default.jpg,False,False,#손흥민 #이강인 #정우영 #튀니지전✔하나은행 초청 축구국가대표팀 친선경기🇰🇷v🇹🇳#튀니지 10.13(금) 20:00 🏟서울월드컵경기장🇰🇷v🇻🇳#베트남 10.17(화) 20:00 🏟수원월드컵경기장#대한민국 #축구국가대표팀 #친선경기 #다시카타르 #아시아_정상을_향해#대한축구협회 공식 채널대한민국 축구 국가대표팀  https://www.facebook.com/KoreaFootballTeam페이스북 : https://www.facebook.com/kfa인스타그램 : https://instagram.com/thekfa/트위터 : https://twitter.com/theKFA네이버TV http://tv.naver.com/kfa
_TR4P4nj0eY,냉장고에 김이 있다면 이렇게 해보세요. 순식간에 사라집니다,2023-10-08T23:00:13Z,UC1g9JaEVLOFGhH8hpaK--Jg,김대석 셰프TV,Howto & Style,231010,"['김대석', '김대석셰프', '김대석쉐프', '김대석셰프tv', '김대석쉐프tv', '김대석김치', '김대석 김치', '김대석레시피', '김대석요리', '김대석요리채널', '요리채널', '만드는법', '간단요리', '반찬', '#shorts', '#쇼츠', '쇼츠', 'shorts', 'shorts', '김대석 셰프의 집밥레시피', '김대석셰프의 집밥레시피', '김대석셰프의 집밥 레시피', '김대석 셰프의 집밥 레시피', '요리책', '요리책 추천', '요리책 모음', '김', '김전', '김 전', '김으로 전부치기', '김으로 전', '김 전 부치기', '김 전 부치는법', '김전 부치기', '김전 부치는법', '김으로 전부치는법', '김으로 전부치는방법', '김전 레시피', '김 전 레시피', '김대석 돌김', '돌김', '돌김 전', '김대석 김전', '김대석 김 전', '김대석 전', '김대석 전종류']",201877,8393,0,198,https://i.ytimg.com/vi/_TR4P4nj0eY/default.jpg,False,False,"김대석 셰프의 32년 노하우를 공개합니다.오늘은 김 전 레시피를 알려 드리겠습니다.▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬* 컵 계량은 200mL 기준입니다  (종이컵으로는 가득 채운 1컵과 동일합니다)* 영상에서 사용된 나무숟가락은  가정에서 흔히 사용하는 밥 숟가락보다 약간 큽니다▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬1. 김 3장2. 계란 4개(소금 1꼬집 + 미림 1스푼)3. 청양고추 1개4. 스팸 50g📕 김대석 셰프의 집밥 레시피 📕👉 전국 서점, 온라인 절찬 판매중YES24 - https://me2.kr/bQqfM교보문고 - https://me2.kr/NnEgm인터파크 도서 - https://me2.kr/opJAo알라딘 - https://me2.kr/WkZPR#김대석셰프 #김전"
wiq5iQjBIh4,[5화 요약] 오늘부터 우리 1일이다..💖 최현욱과 려운의 대환장 티키타카🤣 최현욱의 첫사랑을 막으려는 려운과 신은수까지..사각관계 시작⁉ #반짝이는워터멜론,2023-10-09T13:10:01Z,UC9w-h_ciMmX64TcLRcb1xPg,tvN drama,Entertainment,231010,"['2521', 'bong jaehyun', 'dp', 'dp 신아휘', 'dp 최현욱', 'dp2', 'gncd', 'golden child', 'ikon', 'junhoe', 'ryeoun', 'junee', 'tvn', 'tvn 드라마', 'tvndrama', '골든차일드 봉재현', '골든차일드 재현', '김주령', '농인 드라마', '디피', '디피2', '려운', '반짝이는워터멜론', '반짝이는워터멜론 4화', '반짝이는워터멜론 5화', '반짝이는워터멜론 다시보기', '반짝이는워터멜론 최현욱', '봉재현', '서영희', '설인아', '설인아 드라마', '스물다섯스물하나', '신아휘', '신은수', '윤재찬', '이석형', '이수민', '정상훈', '천호진', '청춘드라마', '최원영', '최혀눅', '최현욱', '최현욱 드라마', '최현욱 려운', '타임슬립', '타임슬립 드라마', '티빙 드라마', '티빙 반짝이는 워터멜론']",106916,917,0,62,https://i.ytimg.com/vi/wiq5iQjBIh4/default.jpg,False,False,"티빙에서 1995년으로 타임리프👇https://www.tving.com/contents/P001743591판타지 청춘 드라마tvN 〈반짝이는 워터멜론〉매주 [월,화] 저녁 8시 50분 🍉✨"
7AsXIkjlZtM,퇴근 후 하루,2023-10-09T04:00:08Z,UCCFLyWRmaMeQ0f4ndIeChOw,주호다,People & Blogs,231010,"['주호다', '한주호', '퀸주호', '주호', '어썸마운틴', '먹방']",146583,2679,0,217,https://i.ytimg.com/vi/7AsXIkjlZtM/default.jpg,False,False,"여러분! 오늘 휴일인데 잘 쉬고 있으세요~~??!오늘까지 푹 쉬시고 내일부터 다시 화이팅!재밌게 봐주시구 다음 주에 만나용*이 영상의 저작권은 해당 채널에 있습니다. 해당 영상을 별도의 허가 없이 사용 및 2차 편집을 금지하며, 허가 문의는 다음 주소로 부탁드립니다.hwiyoung@collabasia.co, hyungju@collabasia.coⓒ 2023. 주호다 All rights reserved"
foZ4PAkJvfw,My dog faces storm for the first time,2023-10-10T09:00:33Z,UCnjyiWHGEyww-p8QYSftx2A,MochaMilk,Pets & Animals,231011,"['mochamilk', '모카우유', '사모예드 우유', '모카밀크', 'samoyed', '사모예드', '포메라니안', '강아지 일상', 'dog vlog', '강아지 브이로그', '캐나다 일상', 'funny', 'cute', '힐링영상', '귀여운강아지', '강아지 산책', '강아지 힐링', '중형견', '대형견', '포메', '폼피츠', '캐나다 반려견', '강아지 리액션', '하울링', '하울링 하는 개', '늑대개', '흰둥이', '썰매견', 'cute samoyed', 'howling', 'howling dog', 'サモエド', '사모예드 성격', '태풍 카눈', '태풍', '강아지 태풍', '첫 태풍', '강아지 첫 태풍 경험', '모카우유 태풍', 'dog and storm', 'dog faces storm', '야외배변', '야외배변 힘든점', 'outside potty', 'dog potty outside']",217268,11596,0,704,https://i.ytimg.com/vi/foZ4PAkJvfw/default.jpg,False,False,🎵BGM🎵모카우유를 위해 '몽키비지엠'에서 배경음악을 만들어 주셨어요. 감사합니다 :)MONKEY BGM Youtube: https://www.youtube.com/@MonkeySoundDesign/about👇🏻Instagram👇🏻https://www.instagram.com/milk_the_samoyed
t6cRmEERUfA,공개된 하마스 수장 목소리…눈치 못 챘다 실패 인정 / SBS 8뉴스,2023-10-10T11:22:16Z,UCkinYTS9IHqOEwR1Sze2JTw,SBS 뉴스,News & Politics,231011,"['sbs news', 'sbs 뉴스', 'custom:뉴스넷', 'format:리포트', 'genre:국제', 'location:미국', 'location:서울', 'person:표언구', 'sbs', 'sbs 실시간', 'series:8뉴스', 'source:영상', 'topic:이스라엘-팔레스타인 전쟁', 'type:방송', '공격', '뉴스 실시간', '뉸', '미국', '수장', '신의 도움으로', '실시간뉴스', '에스비에스', '이스라엘', '하마스']",819839,3759,0,1550,https://i.ytimg.com/vi/t6cRmEERUfA/default.jpg,False,False,"〈앵커〉하마스의 대규모 기습 공격을 주도한 인물은 무함마드 데이프로 미국에서는 이미 테러리스트 명단에도 올라가 있습니다. 세계 최고의 정보력을 자랑하던 이스라엘은 이번 공격을 사전에 눈치채지 못했다며 실패를 인정했습니다.이 소식, 표언구 기자가 전하겠습니다.〈기자〉이스라엘군 탱크가 폭탄을 맞고 화염에 휩싸입니다.이스라엘 경비초소도 속절없이 파괴되고 있습니다.하마스는 육·해·공 공격 장면과 침투 공격을 위한 사전 훈련 장면까지 촬영해 공개했습니다.공격 직후에는 작전을 주도한 수장, 무함마드 데이프의 육성도 보란 듯 공개했습니다.[무함마드 데이프/하마스 군사조직 알카삼 여단 최고사령관 : 우리는 신의 도움으로 이스라엘의 압제를 끝내려 한다. 적들은 아무 책임 없이 괴롭히는 시간은 끝났음을 이해해야 한다.]미 워싱턴포스트는 하마스가 최소 1년간 이번 공격을 치밀하게 준비해왔다고 전했습니다.공격에 필요한 훈련과 무기 규모 등을 볼 때 그동안 엄청난 정보 실패가 있었다는 겁니다.[아키바 토르/주한 이스라엘 대사 : (정보 실패)는 사실입니다. 우리는 공격에 대한 정보가 거의 없었습니다.]데이프는 21년째 하마스의 군사조직을 이끌며 이스라엘군 납치, 살해 사건에 여러 차례 연루됐습니다.암살 위험에 20년 넘게 숨어 지내고 한곳에 정착하지 않는 생활 방식으로 '손님'이란 별명이 붙었습니다.미국은 2009년 그를 테러리스트 명단에 올렸습니다.이스라엘이 하마스 지휘부 암살 작전에 착수한 것으로 전해진 가운데, 이번 공격을 감행한 데이프는 주요 표적이 될 것으로 보입니다.(영상편집 : 김호진, CG : 장성범)☞더 자세한 정보https://news.sbs.co.kr/y/?id=N1007377398☞[이스라엘-팔레스타인 전쟁] 기사 모아보기 https://news.sbs.co.kr/y/i/?id=10000057272 #SBS뉴스 #8뉴스 #이스라엘 #팔레스타인 #하마스 #테러리스트▶SBS 뉴스 채널 구독하기 : https://n.sbs.co.kr/youtube ♨지금 뜨거운 이슈, 함께 토론하기(스프 구독) : https://premium.sbs.co.kr▶SBS 뉴스 라이브 : https://n.sbs.co.kr/youtubeLive , https://n.sbs.co.kr/live ▶SBS 뉴스 제보하기홈페이지: https://n.sbs.co.kr/inform 애플리케이션: 'SBS뉴스' 앱 설치하고 제보 - https://n.sbs.co.kr/App 카카오톡: 'SBS뉴스'와 친구 맺고 채팅 - https://pf.kakao.com/_ewsdq/chat 페이스북: 'SBS뉴스' 메시지 전송 - https://www.facebook.com/sbs8news 이메일: sbs8news@sbs.co.kr 문자 #누르고 6000 전화: 02-2113-6000 홈페이지: https://news.sbs.co.kr/ 페이스북: https://www.facebook.com/sbs8news 트위터: https://www.twitter.com/sbs8news카카오톡: https://pf.kakao.com/_ewsdq인스타그램: https://www.instagram.com/sbsnewsCopyright Ⓒ SBS. All rights reserved. 무단 전재, 재배포 및 AI학습 이용 금지"
Ck423dSyHFk,TOO MUCH WITH JUNG KOOK & CENTRAL CEE DROPPING OCTOBER 20TH,2023-10-10T16:05:06Z,UC6G2vAJrt407lwiynW116Eg,The Kid LAROI.,Music,231011,"['laroi', 'bts', 'jung kook', 'jungkook', 'the kid laroi', 'thekidlaroi', 'central cee', 'centralcee', 'cench', 'laroi new song', 'laroi new music', 'too much', 'toomuch', 'the first time', 'tft', 'thefirsttime']",286628,40314,0,2534,https://i.ytimg.com/vi/Ck423dSyHFk/default.jpg,False,False,TOO MUCH with Jung Kook & Central Cee Dropping October 20thpre-order: https://tklmerch.com/pre-save: https://toomuchmag.com/ALBUM IN NOVEMBER - it's finally time...#TheKidLAROI #CentralCee #JungKook
_cWIJ9FoqMk,화사(HWASA) X SWF2 - Chili MV,2023-10-10T14:26:25Z,UCsjD7wxKCD8C62_idZQdGJg,The CHOOM (더 춤),Entertainment,231011,['[none]'],1435665,92239,0,4588,https://i.ytimg.com/vi/_cWIJ9FoqMk/default.jpg,False,False,화사(HWASA) X SWF2 - Chili MV글로벌 춤 서열 1위를 가려라!〈스트릿 우먼 파이터2〉매주 화요일 밤 10시 본 방송#스트릿우먼파이터2 #StreetWomanFighter2 #스우파2 #SWF2 #화사 #HWASA #칠리 #Chili #강다니엘 #KANGDANIEL #모니카 #MONIKA #셔누 #SHOWNU #원밀리언 #1MILLION #베베 #BEBE #딥앤댑 #DEEPNDAP #잼리퍼블릭 #JAMREPUBLIC #레이디바운스 #LADYBOUNCE #마네퀸 #MANNEQUEEN #츠바킬 #TSUBAKILL #울플러 #WolfLo #댄스 #dance #엠넷 #Mnet
-zb1fn29Yno,"[연인 11회 예고] 이장현 ＂이번엔 아주 영영... 잃었지요＂ #연인 #남궁민 #안은진, MBC 231013",2023-10-11T00:30:00Z,UC7lb15P-Hux7A5gBuhCxtuQ,MBCdrama,Entertainment,231011,"['연인', '11회 예고', '남궁민', '안은진', '이학주', '이다인', '휴먼 역사멜로', '멜로드라마', '금토드라마', 'mbc']",166800,2787,0,397,https://i.ytimg.com/vi/-zb1fn29Yno/default.jpg,False,False,매 순간 길채를 그리워하는 장현&납치되어 끌려가게 되는 길채!닿을 듯 닿지 않은 장현과 길채의 운명은?MBC 금토드라마 ＜연인＞ 파트2 10월 13일(금) 밤 9시 50분 방송병자호란을 겪으며 엇갈리는 연인들의 사랑과 백성들의 생명력을다룬 휴먼역사멜로 드라마 ＜연인＞★★★More clips are available★★★iMBChttps://program.imbc.com/mydearestWAVVEhttps://www.wavve.com/player/vod?programid=C9902_C99000000025&landing=season#연인 #남궁민 #안은진
4r_9jW5X5qg,가을무가 왔습니다. 15분 대박집 무생채 정말 쉽게 알려드려요~,2023-10-09T23:00:02Z,UCcNUpInQt1tI3JC_oTPQ20w,요리왕비룡 Korean Food Cooking,Howto & Style,231011,"['무생채맛있게만드는방법', '무생채만들기', '무생채']",239127,2968,0,101,https://i.ytimg.com/vi/4r_9jW5X5qg/default.jpg,False,False,"#무생채재료 : 무우1개절임 : 천일염1/2컵 + 물1.5리터양념 : 고운고춧가루3T, 보통고춧가루7T, 설탕3T, 식초3T, 생강가루0.5T, 간마늘1T , 멸치액젓2T, 미원0.5T 1. 필러로 무 껍질을 벗겨주고 씻어주세요.2. 채칼로 무를 밀어 무채로 썰어주세요.3. 볼에 천일염1/2컵과 물1.5L 넣은 후 무채를 넣고 15분간 절여주세요.4. 절인 무를 채에받쳐 물기를 제거해주세요.5. 절인 무채에 보통고춧가루3T 넣고 1차로 버무려주세요.6. 무채에 설탕3T, 식초3T, 생강가루0.5T, 간마늘1T , 멸치액젓2T, 미원0.5T을 넣고 가볍게 무쳐주세요.7. 보통고춧가루4T, 고운고춧가루3T 넣고 마지막 무쳐주세요.⭐️요리왕비룡  멤버십 가입 (응원 감사합니다!)https://www.youtube.com/channel/UCcNUpInQt1tI3JC_oTPQ20w/join1컵 = 180ml 기준이에요.1T = 성인숟가락 하나에요.오늘도 영상을 시청하러 와주셔서 감사합니다.구독과 좋아요 댓글은 채널에 큰 힘이 됩니다!"
